Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Pakistan,PAK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.383106967,7.209765439,4.441980334,0.922163326,4.029745993,3.841786633,9.036334842,9.944498211,10.26734208,13.95701396
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.15,65.284,65.697,65.88,66.297,66.482,66.756,66.269,66.098,..
Pakistan,PAK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,26.97314881,26.64831919,22.08834742,21.43353632,23.38257836,23.44745735,22.95382538,22.57330859,28.92487367,27.22410381
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.475613872,3.485250889,2.985381321,2.948957437,3.082317827,3.267359007,3.285515486,3.019275832,2.871986066,2.63074028
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,62.20843608,65.19134199,59.67675827,63.92184347,66.79261828,70.07944774,74.07560451,77.3005648,81.55130785,81.74691267
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.7,78.4,76.2,73.9,71.8,69.6,67.5,65.5,63.3,..
Pakistan,PAK,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,92.886685,96.38848358,100,106.2980623,105.4627446,104.5681173,108.5863195,113.6405246,107.6016464,..
Pakistan,PAK,Net migration,SM.POP.NETM,-1906315,-2037911,-2172159,-2290411,-1574581,-1309609,-1177218,-588736,-471395,..
Pakistan,PAK,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2194469971,3615820068,3764020020,2961110107,2364310059,1386989990,2009719971,2591290039,2698300049,..
Pakistan,PAK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,14629000000,17244000000,19306000000,19819000000,19856000000,21193000000,22252000000,26089000000,31312000000,29871000000
Pakistan,PAK,Population density (people per sq. km of land area),EN.POP.DNST,266.3677382,270.1479193,273.6733318,276.9884288,280.6917484,285.0397974,289.6602325,294.7238753,300.179168,..
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,1.536897649,1.409182973,1.296551724,1.204055673,1.328135434,1.537172403,1.607981347,1.73302782,1.834062082,1.893245598
Pakistan,PAK,"Population, total",SP.POP.TOTL,205337562,208251628,210969298,213524840,216379655,219731479,223293280,227196741,231402117,235824862
Pakistan,PAK,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,7.4,..,5.1,..,..,4.9,..,..,..,..
Pakistan,PAK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,29.5,..,24.3,..,..,21.9,..,..,..,..
Pakistan,PAK,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,..
Pakistan,PAK,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.8,..,..,..,..,23.1,..,..,..,..
Pakistan,PAK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.94743729,56.91347122,..,57.83693695,..,62.08560181,63.49869537,..,68.23321533,..
Pakistan,PAK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,70.24363708,74.31890106,74.84799194,79.83997345,78.84306335,82.03330994,83.18457794,..,84.36846161,..
Pakistan,PAK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.814499974,0.829810023,0.832499981,0.839510024,0.845960021,0.848890007,0.87747997,..,..,..
Pakistan,PAK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,32.11650848,33.21421814,35.17425156,36.35337067,35.85268021,37.74951172,39.61664963,..,41.85523605,..
Pakistan,PAK,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,67.77777778,74.44444444,75.55556667,75.55556667,75.55556667,74.44446667,71.11113333,72.22223333,..,..
Pakistan,PAK,Surface area (sq. km),AG.SRF.TOTL.K2,796100,796100,796100,796100,796100,796100,796100,796100,796100,..
Pakistan,PAK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,9.794907882,9.79495422,9.79495422,9.794954989,9.794954989,9.794954989,9.794954989
Pakistan,PAK,Time required to start a business (days),IC.REG.DURS,20,20,20,20,19.5,16.5,16.5,..,..,..
Pakistan,PAK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,22.7860548,15.58352596,14.1333057,15.80086081,22.54835957,19.44804221,35.62605416,38.43546283,33.88980608,41.99325726
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,2.114193721,1.985957317,1.872792953,1.779757132,1.900540086,2.149966084,2.263115623,2.429650206,2.571281636,2.667484112
Palau,PLW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,35.048,35.882,36.109,38.158,38.991,44.289,43.558,42.844,42.52,..
Palau,PLW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.73684182,3.342039427,2.918015801,3.117666778,3.536414566,3.450768783,3.392223382,3.323694128,3.457708811,..
Palau,PLW,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.1,100,100,100,100,100,100,97.2,..,..
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.41786015,12.23870533,11.29032258,11.66928604,11.94146998,11.86184505,12.134405,8.802581794,..,..
Palau,PLW,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,2.21,..,..,..,..,0.85,..,..
Palau,PLW,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18041109.84,39860115.39,34583158.15,63719000,44503000,50605000,54219000,42429000,32549000,58050000
Palau,PLW,Forest area (sq. km),AG.LND.FRST.K2,408.18,409.04,409.9,410.8,411.6,412.5,413.3,414.1,414.9,..
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,221117200,241669800,280457700,298300000,285600000,288546281.3,281970375,257885921.9,232903015.6,..
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.387309936,6.293865865,7.539063225,-0.083373224,-4.078810923,1.409864865,0.198285523,-7.549502098,-13.72208932,..
Palau,PLW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12720,14020,15750,16620,16430,15980,16180,15130,13420,..
Palau,PLW,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,16510,17700,19260,19570,18720,17770,18420,17760,16120,..
Palau,PLW,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,226511496.6,249444909.8,280229284.9,296184497.8,292994514.7,285481741.3,289830095.6,271872754,241931129.5,..
Palau,PLW,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,294014432.7,314941901.3,342652395.4,348636485.3,333948336.5,317408225.2,329946805,319183865.1,290565282.6,..
Palau,PLW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,20.28263822,41.21994309,60.45686096,26.82768045,51.68368693,..,..,..,..
Palau,PLW,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,83,95,96,93,90,97,93,93,96
Palau,PLW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.329913729,7.070680739,6.966255517,10.1910828,8.193277311,8.936950468,11.19290061,12.71640738,11.73301057,..
Palau,PLW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.755224867,2.82332746,7.914235014,6.450601945,-0.186244575,-0.372995057,-2.472361182,-1.072986571,4.67617818,..
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,79.59579807,72.82664197,55.62336138,53.9725109,65.82633053,62.38167382,69.86549562,60.49186356,67.8393964,88.28093283
Palau,PLW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,100.786296,107.4061587,133.4326177,..,..,..,133.9584729,133.5410639,133.1557923,132.927167
Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.1,20.4,19.7,19.1,18.5,17.9,17.4,16.8,16.2,..
Palau,PLW,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,86.05929009,89.63356714,100,105.4677576,104.5868422,100.4438557,99.64795402,94.96334809,91.06729614,..
Palau,PLW,Net migration,SM.POP.NETM,-50,-51,8,8,8,8,8,7,3,..
Palau,PLW,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,35419998.17,23479999.54,13930000.31,17799999.24,22149999.62,84540000.92,24950000.76,66239997.86,50509998.32,..
Palau,PLW,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2359934.249,2218252.449,2273734.061,2551000,2564000,2519000,2568000,2577000,2540000,2000000
Palau,PLW,Population density (people per sq. km of land area),EN.POP.DNST,38.70652174,38.68695652,38.6826087,38.73043478,38.77608696,38.83478261,38.94782609,39.06956522,39.1826087,..
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.788793215,-0.050560379,-0.011239112,0.123560813,0.117802162,0.151256296,0.290665381,0.312082286,0.288921192,0.17184516
Palau,PLW,"Population, total",SP.POP.TOTL,17805,17796,17794,17816,17837,17864,17916,17972,18024,18055
Palau,PLW,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,115.625,98.73417664,..,..,..,..,..,..,98.4189682,..
Palau,PLW,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.65335715,24.61545464,25.37732893,25.29326418,27.02571289,26.80487778,24.51325498,24.31966799,..,..
Palau,PLW,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.7836609,108.6869965,..,..,..,..,..,101.6010666,104.825737,..
Palau,PLW,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994639993,0.985849977,..,..,..,..,..,1.039059997,..,..
Palau,PLW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.0913696,108.3051987,..,..,..,..,..,150.8185425,97.35414124,..
Palau,PLW,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,33.33333333,36.66666667,42.2222,48.88886667,45.55553333,48.88886667,48.88886667,48.88886667,..,..
Palau,PLW,Surface area (sq. km),AG.SRF.TOTL.K2,460,460,460,460,460,460,460,460,460,..
Palau,PLW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.74175778,19.45629243,20.16481488,19.81694269,19.92910924,20.95422224,18.36487645,18.15841658,..,..
Palau,PLW,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,82.93995139,82.94235661,82.94235661,99.95745647,99.95745647,99.95745647,99.95745647
Palau,PLW,Time required to start a business (days),IC.REG.DURS,28,28,28,28,28,28,28,..,..,..
Palau,PLW,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Urban population growth (annual %),SP.URB.GROW,0.0804123,0.800586518,0.815800648,0.908999567,0.858435267,0.865136396,0.961813938,0.952651137,0.896008183,0.752979849
Panama,PAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,92.149,90.182,86.428,81.589,78.616,74.96,71.789,70.838,69.912,..
Panama,PAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.944524001,2.849880011,2.786004533,2.60051772,2.384705166,2.370477738,2.357299574,2.945244983,2.65507344,2.619447471
Panama,PAN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.889311859,0.879282577,0.916032211,0.88682284,0.88682284,0.88682284,0.88682284,0.88682284,..,..
Panama,PAN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,91.4,93.9,96.3,94.6,94.2,92.9,95,..,..,..
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.682755401,2.766436784,2.681231882,2.645680837,2.474668969,2.381318791,3.095050433,2.231443025,..,..
Panama,PAN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,62.8,..,50.8,..,..,..,..,..,..,..
Panama,PAN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,63.93707549,78.0188556,80.85853174,81.12373666,83.14318276,80.23430948,77.09091468,89.79760895,..,..
Panama,PAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2025.876371,2070.822489,..,..,..,..,..,..,..,..
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1039.34052,1083.346169,..,..,..,..,..,..,..,..
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,65.16154641,55.35742187,47.68486166,41.97300186,41.8036992,..,..,..,..,..
Panama,PAN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,68348318189,78034041164,88501170629,89440297343,93148803468,1.00311E+11,1.07416E+11,1.08866E+11,..,..
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.609,2.59,2.564,2.528,2.493,2.441,2.375,2.344,2.325,..
Panama,PAN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3799000000,4984400000,5119300000,5248354450,4082062469,5011326421,4219287512,-2476517788,1760842027,2640423253
Panama,PAN,Forest area (sq. km),AG.LND.FRST.K2,42937.42,42823.26,42709.1,42595,42480.8,42366.7,42252.5,42138.4,42024.233,..
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,45599900000,49921400000,54091800000,57907700000,62202700000,67294169200,69721787500,57086836900,67406738100,76522511800
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.903948109,5.066422339,5.733054309,4.953211471,5.591148874,3.685429816,3.281874977,-17.66833272,15.83576505,10.80936612
Panama,PAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10670,11220,12240,12810,13770,14820,15330,12930,14590,16960
Panama,PAN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,20310,21800,24700,26930,29770,30960,31770,26910,31000,37540
Panama,PAN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,40778377634,43640282891,48416679421,51576009806,56408980698,61722499140,64888230595,55525924651,63472920954,74752179944
Panama,PAN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,77633046555,84792019831,97728232988,1.08411E+11,1.21927E+11,1.28947E+11,1.34481E+11,1.1558E+11,1.34894E+11,1.65507E+11
Panama,PAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,44.00799125,44.3086532,42.75564873,40.49944999,41.73106183,..,..,..,..,..
Panama,PAN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.046119502,0.195655792,0.000467296,1.156544007,0.29486416,0.125338794,0.295190561,0.743662486,0.260062227,0.233624548
Panama,PAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,90,93,95,98,98,97,80,92,92
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,72.47252735,63.73318857,52.25154275,45.43540842,45.6242131,..,..,..,..,..
Panama,PAN,Income share held by lowest 20%,SI.DST.FRST.20,3.3,3.4,3.4,3.3,3.4,3.6,3.6,..,3.7,..
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.13752859,26.63459158,27.55908252,28.4405611,29.35225641,28.27158449,28.38745048,23.31903014,26.21853586,26.16937046
Panama,PAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.504170405,4.197889326,2.478768905,2.002108701,1.729147548,4.339912255,0.315250867,-0.550968762,1.93531286,2.449403692
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.038,77.248,77.468,77.653,77.795,77.863,77.81,76.657,76.223,..
Panama,PAN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,82.71947965,74.83964793,62.58249864,55.48484917,53.09576594,51.24663906,47.05846074,42.43184824,50.07956319,58.18810563
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,162.3588926,177.5895959,145.1045438,127.7034008,128.909028,137.3834585,137.6404715,142.2454753,147.7006123,156.3065885
Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18,17.5,16.9,16.4,15.9,15.4,14.8,14.4,13.9,..
Panama,PAN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100.7496385,102.5346191,100,98.28885357,100.0523149,101.8473436,99.72561256,110.448693,106.4685101,..
Panama,PAN,Net migration,SM.POP.NETM,5926,7105,8648,10109,11059,11130,10623,5473,5473,..
Panama,PAN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,9210000.038,-193259994.5,10250000,22610000.61,41750000,39139999.39,70500000,144770004.3,90510002.14,..
Panama,PAN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,461400000,756400000,554200000,502518500,533355900,537877175.6,580854151,455712237.1,567684744.3,519459718.6
Panama,PAN,Population density (people per sq. km of land area),EN.POP.DNST,51.40645682,52.46617647,53.3877361,54.32185645,55.2625877,56.15064707,57.05758965,57.89156107,58.65822324,..
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.760613598,1.744115718,1.741235434,1.734560022,1.716948722,1.675122976,1.602289731,1.451052137,1.315615015,1.308580191
Panama,PAN,"Population, total",SP.POP.TOTL,3821556,3888793,3957099,4026336,4096063,4165255,4232532,4294396,4351267,4408581
Panama,PAN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2.2,2.9,1.5,1.5,2.1,1.4,1,..,1.1,..
Panama,PAN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.8,25.6,23,22.1,20.7,21.4,21.5,..,..,..
Panama,PAN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,2.9,..,..,..
Panama,PAN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.2722626,97.20366669,..,..,89.86501312,92.76283264,86.46233368,87.01386261,94.77577209,..
Panama,PAN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,13.62989015,13.21126674,13.09109571,13.90287435,13.19116785,11.84036324,11.50926068,11.15369099,..
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.2043304,99.10611725,96.01239777,93.10311127,94.59703064,98.69106293,93.07832336,94.25945282,100.7355118,101.4559937
Panama,PAN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.009189963,1.016409993,1.008329988,1.003780007,1.011700034,..,..,..,1.01088798,..
Panama,PAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,76.8787384,76.47853851,77.00920105,83.02870941,76.9188385,..,..,..,82.87322998,..
Panama,PAN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,75.55555556,82.22222222,78.8889,73.33336667,68.8889,68.8889,73.33333333,61.1111,..,..
Panama,PAN,Surface area (sq. km),AG.SRF.TOTL.K2,75420,75320,75320,75320,75320,75320,75320,75320,75320,..
Panama,PAN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,10.26004682,10.10160612,10.37754165,9.995948999,9.594146361,8.655473534,8.046183518,7.459460647,..
Panama,PAN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,5.234950436,5.234981018,5.234981018,5.234992565,15.33792682,27.68127333,27.68127331
Panama,PAN,Time required to start a business (days),IC.REG.DURS,6,6,6,6,6,6,6,..,..,..
Panama,PAN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.124304967,7.355143529,10.15582044,24.49337239,14.91727649,16.39789876,15.64483575,31.34312985,..,..
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,2.232553011,2.225920437,2.229713974,2.229596182,2.219970263,2.184486154,2.117860437,1.971298432,1.84190423,1.839335609
Papua New Guinea,PNG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.196,64.602,61.956,59.612,58.459,57.974,57.098,56.415,55.25,..
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.26001935,17.69194428,17.45693017,17.86634043,17.64956891,16.97383552,16.97614335,18.75532764,18.98993708,16.93195029
Papua New Guinea,PNG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,..,..
Papua New Guinea,PNG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,56.4,..,..,..,..
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.633608578,0.689602374,0.733652654,0.737248613,0.713597978,0.76254978,0.78255289,0.563251566,..,..
Papua New Guinea,PNG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,36.7,36.7,..,..,..,..
Papua New Guinea,PNG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,35.35630063,37.18519158,40.53697141,44.56922217,41.04507921,36.53539234,37.34549215,41.70554584,38.75601097,32.66875368
Papua New Guinea,PNG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,21609688424,20428666793,20386681360,19247283289,17223736382,17723605373,18744676569,18046873709,19710405017,18699746215
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.684,3.625,3.558,3.495,3.432,3.382,3.322,3.274,3.215,..
Papua New Guinea,PNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,26804026.04,29436963.91,30027878.63,-39113258.48,-179266211.5,306641515.2,335572154.3,112992633.5,-10712491.65,326714860.8
Papua New Guinea,PNG,Forest area (sq. km),AG.LND.FRST.K2,360862.066,360553.138,360244.209,359898.8,359563.5,359228.2,358892.9,358557.6,358222.3,..
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,21261338065,23210823987,21723437010,20758876953,22742699138,24109780708,24751066911,23848445104,26113333245,31603619042
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622,-3.167381176,-0.780328797,5.165051358
Papua New Guinea,PNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2360,2810,2540,2430,2330,2330,2430,2420,2430,2700
Papua New Guinea,PNG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2880,3470,3460,3680,3780,3740,3830,3830,3840,4180
Papua New Guinea,PNG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,19432826992,23770125366,22041491256,21626239883,21221728257,21732555175,23231621087,23628246437,24132187982,27408412066
Papua New Guinea,PNG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,23745341184,29365484975,30023240061,32745018474,34471542802,34915257874,36543283666,37349039469,38186736187,42391407135
Papua New Guinea,PNG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,29.81565733,44.79840387,40.05406216,..
Papua New Guinea,PNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,72,65,57,46,38,37,37,47,38,44
Papua New Guinea,PNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.54054718,32.78483362,34.80493013,34.72997158,36.35985974,36.92404507,36.71042702,33.04708756,34.04947307,40.34324238
Papua New Guinea,PNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.586935389,5.437392654,-1.231118417,2.517845936,7.699535038,9.797605661,1.064142837,1.632621229,11.91460653,15.44540231
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.961,64.259,64.701,64.84,65.103,65.182,65.474,65.787,65.351,..
Papua New Guinea,PNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,53.43501884,55.12083503,50.6549677,49.43427346,57.20956831,58.24607105,60.89838492,53.41228724,62.25172347,57.27192185
